datetime_hour,temp_c_hr,feels_like_c,precip_hr_mm,rain_hr_mm,snowfall_hr_cm,snow_depth_m,wind_kmh_hr,wind_gust_kmh,humidity_pct,wmo_code,cloud_cover_pct,is_raining,is_snowing,is_freezing
2024-11-29 21:00:00,-1.1,-7.1,0.0,0.0,0.0,0.0,21.2,44.6,68,3,100,0,0,0
2024-11-29 22:00:00,-1.2,-7.2,0.0,0.0,0.0,0.0,21.0,43.9,69,3,100,0,0,0
2024-11-29 23:00:00,-1.4,-7.3,0.0,0.0,0.0,0.0,20.7,43.9,70,3,100,0,0,0
2024-11-30 00:00:00,-1.4,-7.2,0.0,0.0,0.0,0.0,20.1,42.8,70,2,56,0,0,0
2024-11-30 01:00:00,-1.5,-7.3,0.0,0.0,0.0,0.0,19.8,41.4,71,0,14,0,0,0
2024-11-30 02:00:00,-1.7,-7.5,0.0,0.0,0.0,0.0,20.3,41.8,73,1,21,0,0,0
2024-11-30 03:00:00,-1.8,-7.7,0.0,0.0,0.0,0.0,20.6,42.8,72,0,18,0,0,0
2024-11-30 04:00:00,-1.8,-7.4,0.0,0.0,0.0,0.0,18.6,42.5,73,1,32,0,0,0
2024-11-30 05:00:00,-1.5,-7.1,0.0,0.0,0.0,0.0,18.8,38.5,74,2,52,0,0,0
2024-11-30 06:00:00,-1.3,-6.9,0.0,0.0,0.0,0.0,18.9,39.6,73,2,61,0,0,0
2024-11-30 07:00:00,-1.4,-6.9,0.0,0.0,0.0,0.0,18.4,39.2,73,3,96,0,0,0
2024-11-30 08:00:00,-1.2,-6.8,0.0,0.0,0.0,0.0,19.0,39.6,72,3,100,0,0,0
2024-11-30 09:00:00,-1.2,-7.1,0.0,0.0,0.0,0.0,21.0,45.0,70,3,99,0,0,0
2024-11-30 10:00:00,-1.2,-6.9,0.0,0.0,0.0,0.0,19.4,46.4,70,3,100,0,0,0
2024-11-30 11:00:00,-0.6,-7.3,0.1,0.0,0.07,0.0,25.9,57.2,66,71,100,0,1,0
2024-11-30 12:00:00,0.0,-6.5,0.1,0.0,0.07,0.0,24.6,58.0,64,71,100,0,1,0
2024-11-30 13:00:00,0.3,-6.2,0.1,0.0,0.07,0.0,24.7,55.8,61,71,100,0,1,0
2024-11-30 14:00:00,0.4,-5.8,0.0,0.0,0.0,0.0,22.7,55.8,60,3,100,0,0,0
2024-11-30 15:00:00,0.2,-5.9,0.0,0.0,0.0,0.0,21.8,51.5,60,3,100,0,0,0
2024-11-30 16:00:00,0.0,-6.0,0.0,0.0,0.0,0.0,20.5,49.3,59,3,100,0,0,0
2024-11-30 17:00:00,-0.5,-6.2,0.0,0.0,0.0,0.0,18.2,49.0,59,3,100,0,0,0
2024-11-30 18:00:00,-0.9,-6.4,0.0,0.0,0.0,0.0,17.2,40.0,61,3,100,0,0,0
2024-11-30 19:00:00,-0.9,-6.5,0.0,0.0,0.0,0.0,18.0,38.5,61,3,100,0,0,0
2024-11-30 20:00:00,-0.9,-6.7,0.0,0.0,0.0,0.0,18.9,40.3,59,3,100,0,0,0
2024-11-30 21:00:00,-1.4,-7.4,0.0,0.0,0.0,0.0,20.8,45.4,63,3,100,0,0,0
2024-11-30 22:00:00,-1.6,-7.7,0.0,0.0,0.0,0.0,20.9,45.4,61,3,100,0,0,0
2024-11-30 23:00:00,-2.1,-8.4,0.0,0.0,0.0,0.0,21.6,46.8,60,3,94,0,0,0
2024-12-01 00:00:00,-2.6,-8.6,0.0,0.0,0.0,0.0,19.8,46.4,62,2,65,0,0,0
2024-12-01 01:00:00,-2.8,-8.5,0.0,0.0,0.0,0.0,17.4,42.1,64,2,66,0,0,0
2024-12-01 02:00:00,-2.9,-8.4,0.0,0.0,0.0,0.0,16.2,37.1,65,3,97,0,0,0
2024-12-01 03:00:00,-2.6,-8.1,0.0,0.0,0.0,0.0,16.8,36.7,66,3,100,0,0,0
2024-12-01 04:00:00,-2.3,-7.7,0.0,0.0,0.0,0.0,15.7,38.2,66,2,69,0,0,0
2024-12-01 05:00:00,-2.6,-7.9,0.0,0.0,0.0,0.0,15.5,34.9,68,1,39,0,0,0
2024-12-01 06:00:00,-2.6,-7.9,0.0,0.0,0.0,0.0,15.3,33.1,68,2,71,0,0,0
2024-12-01 07:00:00,-2.4,-7.6,0.0,0.0,0.0,0.0,15.0,33.1,69,2,75,0,0,0
2024-12-01 08:00:00,-2.2,-7.4,0.0,0.0,0.0,0.0,14.6,31.7,69,3,93,0,0,0
2024-12-01 09:00:00,-2.4,-7.9,0.0,0.0,0.0,0.0,17.0,37.1,69,3,94,0,0,0
2024-12-01 10:00:00,-1.8,-7.2,0.0,0.0,0.0,0.0,16.5,37.8,66,3,98,0,0,0
2024-12-01 11:00:00,-1.0,-6.4,0.0,0.0,0.0,0.0,16.1,37.4,62,3,100,0,0,0
2024-12-01 12:00:00,0.2,-5.6,0.0,0.0,0.0,0.0,18.4,41.4,56,3,84,0,0,0
2024-12-01 13:00:00,0.9,-5.3,0.0,0.0,0.0,0.0,21.5,49.0,54,3,100,0,0,0
2024-12-01 14:00:00,1.4,-4.9,0.1,0.0,0.07,0.0,22.1,50.0,51,71,82,0,1,0
2024-12-01 15:00:00,1.7,-4.2,0.0,0.0,0.0,0.0,19.4,50.0,50,1,32,0,0,0
2024-12-01 16:00:00,1.5,-4.2,0.0,0.0,0.0,0.0,18.4,44.6,52,1,31,0,0,0
2024-12-01 17:00:00,0.8,-4.5,0.0,0.0,0.0,0.01,15.9,41.8,56,0,12,0,0,0
2024-12-01 18:00:00,-0.1,-5.2,0.0,0.0,0.0,0.01,15.3,33.1,63,2,70,0,0,0
2024-12-01 19:00:00,-0.8,-5.7,0.0,0.0,0.0,0.01,14.0,31.3,69,2,65,0,0,0
2024-12-01 20:00:00,-1.3,-5.9,0.0,0.0,0.0,0.01,12.0,28.8,73,1,39,0,0,0
2024-12-01 21:00:00,-1.7,-5.8,0.0,0.0,0.0,0.01,9.4,21.6,79,1,44,0,0,0
2024-12-01 22:00:00,-2.0,-6.0,0.0,0.0,0.0,0.01,9.0,19.1,81,2,50,0,0,0
2024-12-01 23:00:00,-2.2,-6.2,0.0,0.0,0.0,0.01,8.3,18.0,81,3,99,0,0,0
2024-12-02 00:00:00,-2.2,-6.1,0.0,0.0,0.0,0.01,7.8,16.9,80,1,41,0,0,0
2024-12-02 01:00:00,-2.3,-6.4,0.0,0.0,0.0,0.01,8.2,16.2,80,1,36,0,0,0
2024-12-02 02:00:00,-2.4,-6.8,0.0,0.0,0.0,0.01,10.3,20.2,79,1,25,0,0,0
2024-12-02 03:00:00,-2.4,-7.0,0.0,0.0,0.0,0.01,11.8,24.1,78,1,29,0,0,0
2024-12-02 04:00:00,-2.7,-7.1,0.0,0.0,0.0,0.01,11.1,24.8,80,0,18,0,0,0
2024-12-02 05:00:00,-2.8,-7.0,0.0,0.0,0.0,0.01,8.9,22.3,80,1,40,0,0,0
2024-12-02 06:00:00,-3.0,-7.0,0.0,0.0,0.0,0.01,7.7,18.0,81,1,33,0,0,0
2024-12-02 07:00:00,-3.2,-7.1,0.0,0.0,0.0,0.01,6.6,15.8,81,2,52,0,0,0
2024-12-02 08:00:00,-3.4,-7.4,0.0,0.0,0.0,0.01,7.1,13.7,80,3,84,0,0,0
2024-12-02 09:00:00,-3.7,-7.8,0.0,0.0,0.0,0.01,7.5,15.8,74,1,46,0,0,0
2024-12-02 10:00:00,-2.6,-6.7,0.0,0.0,0.0,0.01,7.5,17.3,68,1,42,0,0,0
2024-12-02 11:00:00,-0.9,-5.1,0.0,0.0,0.0,0.01,8.1,21.2,62,1,28,0,0,0
2024-12-02 12:00:00,1.1,-3.1,0.0,0.0,0.0,0.01,8.7,23.0,55,0,9,0,0,0
2024-12-02 13:00:00,2.5,-2.0,0.0,0.0,0.0,0.01,9.6,25.2,48,0,11,0,0,0
2024-12-02 14:00:00,3.1,-1.5,0.0,0.0,0.0,0.01,10.3,26.6,42,1,48,0,0,0
2024-12-02 15:00:00,3.0,-1.7,0.0,0.0,0.0,0.01,11.7,28.1,45,3,100,0,0,0
2024-12-02 16:00:00,2.7,-1.9,0.0,0.0,0.0,0.01,11.0,28.8,47,3,100,0,0,0
2024-12-02 17:00:00,1.9,-2.3,0.0,0.0,0.0,0.01,8.7,24.1,53,2,72,0,0,0
2024-12-02 18:00:00,0.9,-3.3,0.0,0.0,0.0,0.01,8.8,17.3,58,1,25,0,0,0
2024-12-02 19:00:00,-0.2,-4.7,0.0,0.0,0.0,0.01,10.0,19.4,62,0,4,0,0,0
2024-12-02 20:00:00,-1.0,-5.5,0.0,0.0,0.0,0.01,10.4,20.9,67,0,12,0,0,0
2024-12-02 21:00:00,-0.6,-4.5,0.0,0.0,0.0,0.01,7.5,15.1,75,3,96,0,0,0
2024-12-02 22:00:00,-1.0,-4.9,0.0,0.0,0.0,0.01,7.7,16.2,79,3,100,0,0,0
2024-12-02 23:00:00,-1.1,-5.0,0.0,0.0,0.0,0.01,8.5,17.3,82,3,91,0,0,0
2024-12-03 00:00:00,-1.0,-4.7,0.0,0.0,0.0,0.01,7.4,17.6,82,1,37,0,0,0
2024-12-03 01:00:00,-1.2,-5.2,0.0,0.0,0.0,0.01,8.9,18.4,82,3,88,0,0,0
2024-12-03 02:00:00,-1.5,-5.7,0.1,0.0,0.07,0.01,9.9,19.8,82,71,68,0,1,0
2024-12-03 03:00:00,-1.9,-6.3,0.0,0.0,0.0,0.01,11.4,24.1,84,2,51,0,0,0
2024-12-03 04:00:00,-2.3,-6.8,0.0,0.0,0.0,0.01,12.0,24.5,85,1,27,0,0,0
2024-12-03 05:00:00,-2.8,-7.3,0.0,0.0,0.0,0.01,12.0,25.6,84,1,31,0,0,0
2024-12-03 06:00:00,-2.8,-7.1,0.0,0.0,0.0,0.01,10.6,25.6,82,0,14,0,0,0
2024-12-03 07:00:00,-2.7,-7.0,0.0,0.0,0.0,0.01,9.4,22.7,78,0,1,0,0,0
2024-12-03 08:00:00,-3.0,-7.2,0.0,0.0,0.0,0.01,8.8,20.2,74,0,17,0,0,0
2024-12-03 09:00:00,-2.4,-6.7,0.0,0.0,0.0,0.01,10.0,21.6,80,1,36,0,0,0
2024-12-03 10:00:00,-1.7,-6.0,0.0,0.0,0.0,0.01,9.4,22.7,71,0,2,0,0,0
2024-12-03 11:00:00,-0.6,-4.9,0.0,0.0,0.0,0.01,8.6,22.3,63,0,0,0,0,0
2024-12-03 12:00:00,0.3,-4.0,0.0,0.0,0.0,0.01,8.6,23.0,57,0,0,0,0,0
2024-12-03 13:00:00,1.1,-3.3,0.0,0.0,0.0,0.01,9.4,24.1,51,2,56,0,0,0
2024-12-03 14:00:00,1.7,-2.8,0.0,0.0,0.0,0.01,9.9,25.2,50,3,95,0,0,0
2024-12-03 15:00:00,1.5,-2.8,0.0,0.0,0.0,0.01,9.3,25.2,53,3,95,0,0,0
2024-12-03 16:00:00,1.6,-2.7,0.0,0.0,0.0,0.01,8.7,23.4,53,2,69,0,0,0
2024-12-03 17:00:00,1.1,-3.1,0.0,0.0,0.0,0.01,9.5,19.8,59,2,61,0,0,0
2024-12-03 18:00:00,0.2,-4.6,0.0,0.0,0.0,0.01,13.0,26.3,63,1,46,0,0,0
2024-12-03 19:00:00,-0.6,-5.1,0.0,0.0,0.0,0.01,11.2,26.3,71,0,13,0,0,0
2024-12-03 20:00:00,-1.5,-6.0,0.0,0.0,0.0,0.01,12.0,24.8,76,2,62,0,0,0
2024-12-03 21:00:00,-1.0,-5.4,0.0,0.0,0.0,0.01,10.8,23.8,78,2,74,0,0,0
2024-12-03 22:00:00,-1.1,-5.4,0.0,0.0,0.0,0.01,11.3,23.0,80,2,75,0,0,0
2024-12-03 23:00:00,-1.0,-5.5,0.0,0.0,0.0,0.01,12.6,25.9,79,3,91,0,0,0
2024-12-04 00:00:00,-1.0,-5.6,0.0,0.0,0.0,0.01,12.7,25.9,78,3,100,0,0,0
2024-12-04 01:00:00,-0.8,-5.6,0.0,0.0,0.0,0.01,14.0,29.2,75,3,99,0,0,0
2024-12-04 02:00:00,-0.7,-5.3,0.0,0.0,0.0,0.01,12.6,29.2,74,3,97,0,0,0
2024-12-04 03:00:00,-0.9,-5.4,0.0,0.0,0.0,0.01,11.9,26.3,77,3,98,0,0,0
2024-12-04 04:00:00,-1.0,-5.6,0.0,0.0,0.0,0.01,13.2,28.4,79,3,88,0,0,0
2024-12-04 05:00:00,-1.1,-6.4,0.0,0.0,0.0,0.01,16.8,35.6,72,3,95,0,0,0
2024-12-04 06:00:00,-1.4,-7.0,0.0,0.0,0.0,0.01,18.3,38.9,66,3,100,0,0,0
2024-12-04 07:00:00,-0.9,-6.9,0.0,0.0,0.0,0.01,21.0,44.3,67,3,100,0,0,0
2024-12-04 08:00:00,-0.5,-6.4,0.0,0.0,0.0,0.01,21.7,46.4,74,3,100,0,0,0
2024-12-04 09:00:00,0.1,-6.3,0.2,0.0,0.14,0.01,26.2,51.5,79,71,100,0,1,0
2024-12-04 10:00:00,0.3,-6.8,0.3,0.0,0.21,0.01,31.4,66.6,75,73,100,0,1,0
2024-12-04 11:00:00,0.2,-7.1,0.2,0.0,0.14,0.01,31.9,67.3,76,71,100,0,1,0
2024-12-04 12:00:00,0.1,-7.2,0.2,0.0,0.14,0.02,31.6,67.7,75,71,100,0,1,0
2024-12-04 13:00:00,0.2,-7.3,0.1,0.0,0.07,0.02,32.5,68.8,74,71,100,0,1,0
2024-12-04 14:00:00,0.4,-6.9,0.1,0.0,0.07,0.02,32.3,69.1,76,71,100,0,1,0
2024-12-04 15:00:00,0.6,-6.5,0.1,0.0,0.07,0.02,31.1,67.7,77,71,100,0,1,0
2024-12-04 16:00:00,0.9,-6.0,0.1,0.1,0.0,0.02,29.5,65.9,77,51,100,1,0,0
2024-12-04 17:00:00,1.2,-5.5,0.1,0.1,0.0,0.02,29.0,60.8,78,51,100,1,0,0
2024-12-04 18:00:00,1.5,-4.9,0.1,0.0,0.07,0.02,28.0,60.5,81,71,100,0,1,0
2024-12-04 19:00:00,1.2,-4.2,0.4,0.0,0.28,0.02,21.8,57.6,90,73,100,0,1,0
2024-12-04 20:00:00,0.9,-3.8,0.5,0.0,0.35,0.03,17.5,43.9,89,73,100,0,1,0
2024-12-04 21:00:00,1.0,-3.3,0.6,0.0,0.42,0.03,14.7,36.4,87,73,100,0,1,0
2024-12-04 22:00:00,1.2,-2.9,0.1,0.0,0.07,0.03,13.2,30.2,86,71,100,0,1,0
2024-12-04 23:00:00,1.5,-3.0,0.0,0.0,0.0,0.03,14.2,29.5,81,3,84,0,0,0
2024-12-05 00:00:00,1.1,-3.7,0.0,0.0,0.0,0.03,16.9,34.9,79,1,29,0,0,0
2024-12-05 01:00:00,0.5,-4.5,0.0,0.0,0.0,0.03,17.6,36.7,81,1,38,0,0,0
2024-12-05 02:00:00,0.1,-4.5,0.0,0.0,0.0,0.03,14.2,36.4,81,3,100,0,0,0
2024-12-05 03:00:00,-0.2,-3.8,0.0,0.0,0.0,0.03,6.4,28.4,81,3,99,0,0,0
2024-12-05 04:00:00,-0.3,-4.1,0.1,0.0,0.07,0.03,8.5,17.3,83,71,100,0,1,0
2024-12-05 05:00:00,-0.6,-4.5,0.1,0.0,0.07,0.03,8.7,16.6,83,71,31,0,1,0
2024-12-05 06:00:00,-1.4,-5.3,0.1,0.0,0.07,0.03,8.8,18.4,84,71,84,0,1,0
2024-12-05 07:00:00,-1.0,-5.3,0.1,0.1,0.0,0.03,10.7,20.9,80,51,98,1,0,0
2024-12-05 08:00:00,-0.3,-5.2,0.3,0.0,0.21,0.03,14.8,29.2,73,73,100,0,1,0
2024-12-05 09:00:00,0.2,-5.9,0.0,0.0,0.0,0.04,21.6,44.6,61,3,96,0,0,0
2024-12-05 10:00:00,0.0,-6.6,0.0,0.0,0.0,0.04,23.5,50.0,51,3,100,0,0,0
2024-12-05 11:00:00,0.3,-5.9,0.0,0.0,0.0,0.03,22.5,50.8,59,0,11,0,0,0
2024-12-05 12:00:00,1.0,-5.5,0.0,0.0,0.0,0.03,25.0,55.1,60,0,0,0,0,0
2024-12-05 13:00:00,0.9,-6.0,0.0,0.0,0.0,0.03,27.7,61.6,59,3,97,0,0,0
2024-12-05 14:00:00,0.3,-6.8,0.0,0.0,0.0,0.03,28.7,63.0,61,3,100,0,0,0
2024-12-05 15:00:00,-0.2,-7.6,0.0,0.0,0.0,0.03,29.9,72.4,61,3,100,0,0,0
2024-12-05 16:00:00,-0.6,-7.8,0.0,0.0,0.0,0.03,29.3,72.7,65,3,100,0,0,0
2024-12-05 17:00:00,-1.0,-7.7,0.0,0.0,0.0,0.03,26.2,60.5,70,3,100,0,0,0
2024-12-05 18:00:00,-1.5,-8.1,0.1,0.0,0.07,0.03,25.2,55.1,73,71,100,0,1,0
2024-12-05 19:00:00,-1.9,-8.0,0.2,0.0,0.14,0.03,22.6,52.6,76,71,100,0,1,0
2024-12-05 20:00:00,-2.3,-8.4,0.2,0.0,0.14,0.03,21.9,47.2,75,71,98,0,1,0
2024-12-05 21:00:00,-3.4,-8.8,0.1,0.0,0.07,0.03,16.7,40.3,78,71,100,0,1,0
2024-12-05 22:00:00,-3.6,-9.1,0.2,0.0,0.14,0.03,17.1,35.3,79,71,91,0,1,0
2024-12-05 23:00:00,-4.2,-9.7,0.1,0.0,0.07,0.03,16.9,35.6,77,71,94,0,1,0
2024-12-06 00:00:00,-4.8,-10.2,0.0,0.0,0.0,0.03,15.3,35.3,75,3,86,0,0,0
2024-12-06 01:00:00,-5.1,-10.1,0.0,0.0,0.0,0.03,13.1,31.7,74,3,100,0,0,0
2024-12-06 02:00:00,-5.2,-10.1,0.0,0.0,0.0,0.03,12.1,27.0,74,3,100,0,0,0
2024-12-06 03:00:00,-5.1,-10.0,0.0,0.0,0.0,0.03,11.6,25.6,74,3,100,0,0,0
2024-12-06 04:00:00,-5.2,-10.0,0.0,0.0,0.0,0.03,10.6,24.8,73,3,100,0,0,0
2024-12-06 05:00:00,-5.4,-9.9,0.0,0.0,0.0,0.03,8.8,23.4,73,3,100,0,0,0
2024-12-06 06:00:00,-5.7,-9.8,0.0,0.0,0.0,0.03,6.0,19.8,74,3,100,0,0,0
2024-12-06 07:00:00,-5.6,-9.3,0.0,0.0,0.0,0.03,3.4,14.0,75,3,99,0,0,0
2024-12-06 08:00:00,-5.3,-9.6,0.0,0.0,0.0,0.03,7.7,15.5,76,2,76,0,0,0
2024-12-06 09:00:00,-6.9,-11.6,0.0,0.0,0.0,0.03,8.7,16.6,66,3,100,0,0,0
2024-12-06 10:00:00,-6.2,-10.8,0.0,0.0,0.0,0.03,7.7,18.0,66,3,82,0,0,0
2024-12-06 11:00:00,-5.7,-10.7,0.0,0.0,0.0,0.03,12.2,25.6,70,3,98,0,0,0
2024-12-06 12:00:00,-4.0,-9.3,0.0,0.0,0.0,0.03,14.8,30.6,71,2,77,0,0,0
2024-12-06 13:00:00,-3.2,-8.6,0.0,0.0,0.0,0.03,16.5,33.8,76,3,99,0,0,0
2024-12-06 14:00:00,-2.5,-8.0,0.0,0.0,0.0,0.03,17.8,38.9,79,3,100,0,0,0
2024-12-06 15:00:00,-2.1,-8.0,0.0,0.0,0.0,0.03,20.9,42.5,75,3,100,0,0,0
2024-12-06 16:00:00,-2.3,-8.4,0.0,0.0,0.0,0.03,22.0,45.0,73,3,100,0,0,0
2024-12-06 17:00:00,-2.4,-8.3,0.0,0.0,0.0,0.03,20.2,44.3,73,3,81,0,0,0
2024-12-06 18:00:00,-2.8,-8.2,0.0,0.0,0.0,0.03,17.2,40.3,75,1,27,0,0,0
2024-12-06 19:00:00,-3.5,-8.9,0.0,0.0,0.0,0.03,16.3,34.2,76,2,55,0,0,0
2024-12-06 20:00:00,-3.8,-9.3,0.0,0.0,0.0,0.03,17.3,34.6,77,3,93,0,0,0
2024-12-06 21:00:00,-3.0,-8.5,0.0,0.0,0.0,0.03,17.8,36.4,74,3,99,0,0,0
2024-12-06 22:00:00,-2.6,-8.2,0.0,0.0,0.0,0.03,17.9,36.0,73,3,100,0,0,0
2024-12-06 23:00:00,-2.8,-8.3,0.0,0.0,0.0,0.03,17.7,35.6,74,3,90,0,0,0
2024-12-07 00:00:00,-2.8,-8.5,0.0,0.0,0.0,0.03,18.3,36.4,75,3,99,0,0,0
2024-12-07 01:00:00,-2.7,-8.3,0.0,0.0,0.0,0.03,18.7,37.1,78,3,100,0,0,0
2024-12-07 02:00:00,-2.3,-8.0,0.0,0.0,0.0,0.03,19.4,40.0,81,3,100,0,0,0
2024-12-07 03:00:00,-1.9,-7.1,0.0,0.0,0.0,0.03,17.2,39.2,84,3,100,0,0,0
2024-12-07 04:00:00,-1.5,-6.2,0.0,0.0,0.0,0.03,14.8,35.3,84,2,74,0,0,0
2024-12-07 05:00:00,-1.5,-6.2,0.0,0.0,0.0,0.03,13.7,29.2,82,3,82,0,0,0
2024-12-07 06:00:00,-1.6,-6.2,0.0,0.0,0.0,0.03,12.5,26.3,82,3,100,0,0,0
2024-12-07 07:00:00,-1.5,-5.9,0.0,0.0,0.0,0.03,12.4,23.8,82,3,85,0,0,0
2024-12-07 08:00:00,-1.4,-6.3,0.0,0.0,0.0,0.03,15.5,29.9,84,3,95,0,0,0
2024-12-07 09:00:00,-1.7,-6.8,0.0,0.0,0.0,0.03,16.7,32.4,86,3,94,0,0,0
2024-12-07 10:00:00,-1.2,-6.8,0.0,0.0,0.0,0.03,20.0,40.0,82,3,100,0,0,0
2024-12-07 11:00:00,-0.8,-6.2,0.0,0.0,0.0,0.03,18.4,41.8,78,3,100,0,0,0
2024-12-07 12:00:00,-0.8,-5.8,0.0,0.0,0.0,0.03,15.8,39.2,75,3,100,0,0,0
2024-12-07 13:00:00,-0.9,-6.1,0.0,0.0,0.0,0.03,17.5,37.4,79,3,100,0,0,0
2024-12-07 14:00:00,-1.1,-6.0,0.0,0.0,0.0,0.04,14.4,37.1,79,3,100,0,0,0
2024-12-07 15:00:00,-1.0,-5.7,0.1,0.0,0.07,0.04,13.6,30.6,79,71,100,0,1,0
2024-12-07 16:00:00,-0.6,-5.5,0.2,0.0,0.14,0.04,15.6,32.0,81,71,100,0,1,0
2024-12-07 17:00:00,-0.2,-5.2,0.2,0.0,0.14,0.04,17.2,34.2,84,71,100,0,1,0
2024-12-07 18:00:00,0.4,-4.8,0.4,0.0,0.28,0.05,19.5,38.2,88,73,100,0,1,0
2024-12-07 19:00:00,0.9,-4.6,0.3,0.0,0.21,0.05,22.4,44.6,85,73,100,0,1,0
2024-12-07 20:00:00,1.1,-4.7,0.1,0.0,0.07,0.06,24.1,48.6,84,71,100,0,1,0
2024-12-07 21:00:00,1.8,-4.1,0.2,0.0,0.14,0.06,25.0,53.3,81,71,100,0,1,0
2024-12-07 22:00:00,1.9,-3.7,0.5,0.2,0.21,0.06,23.6,51.5,85,73,100,0,1,0
2024-12-07 23:00:00,2.2,-3.4,0.5,0.3,0.14,0.06,23.8,48.6,85,71,100,0,1,0
2024-12-08 00:00:00,2.7,-2.8,0.1,0.1,0.0,0.06,23.3,48.6,83,51,99,1,0,0
2024-12-08 01:00:00,3.2,-2.2,0.0,0.0,0.0,0.06,22.0,47.5,79,3,100,0,0,0
2024-12-08 02:00:00,3.4,-1.8,0.0,0.0,0.0,0.05,20.3,45.4,75,3,99,0,0,0
2024-12-08 03:00:00,3.5,-1.2,0.0,0.0,0.0,0.05,17.4,41.4,73,3,94,0,0,0
2024-12-08 04:00:00,3.6,-1.1,0.0,0.0,0.0,0.05,16.6,36.0,73,2,53,0,0,0
2024-12-08 05:00:00,3.7,-1.4,0.0,0.0,0.0,0.05,19.3,39.2,74,3,90,0,0,0
2024-12-08 06:00:00,3.9,-1.2,0.0,0.0,0.0,0.05,20.6,42.8,75,1,23,0,0,0
2024-12-08 07:00:00,3.7,-1.1,0.0,0.0,0.0,0.05,18.4,41.8,78,3,93,0,0,0
2024-12-08 08:00:00,3.8,-1.0,0.0,0.0,0.0,0.04,18.4,36.7,80,3,97,0,0,0
2024-12-08 09:00:00,4.1,-0.5,0.0,0.0,0.0,0.04,17.3,35.3,77,3,100,0,0,0
2024-12-08 10:00:00,4.6,0.1,0.0,0.0,0.0,0.04,16.8,34.2,77,3,100,0,0,0
2024-12-08 11:00:00,5.3,0.6,0.0,0.0,0.0,0.04,19.2,38.5,76,3,100,0,0,0
2024-12-08 12:00:00,5.7,0.9,0.0,0.0,0.0,0.04,19.5,41.4,75,3,99,0,0,0
2024-12-08 13:00:00,6.0,1.5,0.0,0.0,0.0,0.04,18.5,50.0,74,1,22,0,0,0
2024-12-08 14:00:00,6.1,1.7,0.0,0.0,0.0,0.03,17.0,40.0,73,0,6,0,0,0
2024-12-08 15:00:00,5.9,1.7,0.0,0.0,0.0,0.03,15.4,38.5,72,1,29,0,0,0
2024-12-08 16:00:00,5.4,1.6,0.0,0.0,0.0,0.03,12.9,36.7,72,2,54,0,0,0
2024-12-08 17:00:00,4.4,1.1,0.0,0.0,0.0,0.03,9.3,28.4,77,3,100,0,0,0
2024-12-08 18:00:00,3.8,0.8,0.0,0.0,0.0,0.03,7.4,18.7,82,3,100,0,0,0
2024-12-08 19:00:00,2.7,-0.7,0.0,0.0,0.0,0.03,8.6,17.6,85,3,93,0,0,0
2024-12-08 20:00:00,2.0,-1.0,0.0,0.0,0.0,0.03,5.9,18.0,84,3,99,0,0,0
2024-12-08 21:00:00,3.5,0.8,0.0,0.0,0.0,0.03,4.6,14.8,82,3,93,0,0,0
2024-12-08 22:00:00,3.1,0.3,0.0,0.0,0.0,0.03,5.7,10.8,84,3,100,0,0,0
2024-12-08 23:00:00,2.8,-0.1,0.0,0.0,0.0,0.03,5.5,14.0,83,3,100,0,0,0
2024-12-09 00:00:00,2.6,-1.0,0.0,0.0,0.0,0.03,10.1,20.2,83,3,100,0,0,0
2024-12-09 01:00:00,2.5,-1.3,0.0,0.0,0.0,0.03,10.9,22.7,83,3,100,0,0,0
2024-12-09 02:00:00,2.7,-1.3,0.0,0.0,0.0,0.03,12.7,24.8,85,3,100,0,0,0
2024-12-09 03:00:00,3.0,-1.2,0.0,0.0,0.0,0.03,14.2,27.7,84,3,100,0,0,0
2024-12-09 04:00:00,2.8,-1.7,0.0,0.0,0.0,0.03,17.3,35.3,85,3,100,0,0,0
2024-12-09 05:00:00,2.3,-2.6,0.0,0.0,0.0,0.03,20.0,40.3,90,3,100,0,0,0
2024-12-09 06:00:00,3.2,-1.7,0.0,0.0,0.0,0.03,20.0,41.4,88,3,100,0,0,0
2024-12-09 07:00:00,3.0,-2.4,0.0,0.0,0.0,0.03,24.1,49.3,92,3,100,0,0,0
2024-12-09 08:00:00,2.0,-3.5,0.0,0.0,0.0,0.03,24.4,51.8,93,3,100,0,0,0
2024-12-09 09:00:00,1.3,-4.4,0.2,0.2,0.0,0.03,24.3,52.6,88,51,100,1,0,0
2024-12-09 10:00:00,0.9,-4.6,1.1,1.1,0.0,0.02,23.1,51.5,90,55,100,1,0,0
2024-12-09 11:00:00,0.7,-5.1,1.2,1.2,0.0,0.02,24.9,49.3,95,55,100,1,0,0
2024-12-09 12:00:00,0.6,-5.2,1.8,1.8,0.0,0.02,25.3,50.8,95,61,100,1,0,0
2024-12-09 13:00:00,1.2,-4.6,3.4,3.4,0.0,0.02,25.9,54.0,95,63,100,1,0,0
2024-12-09 14:00:00,1.9,-3.7,2.7,2.7,0.0,0.02,25.1,50.8,96,63,100,1,0,0
2024-12-09 15:00:00,2.2,-2.8,0.3,0.3,0.0,0.02,21.8,53.3,95,51,100,1,0,0
2024-12-09 16:00:00,2.7,-1.8,0.0,0.0,0.0,0.02,18.0,41.0,95,3,100,0,0,0
2024-12-09 17:00:00,3.2,-1.1,0.0,0.0,0.0,0.02,17.4,40.3,94,3,100,0,0,0
